Zone,Produit,Origine,Aliments pour animaux,Autres Utilisations,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure,Exportations - Quantité,Importations - Quantité,Nourriture,Pertes,Production,Semences,Traitement,Variation de stock
Hongrie,Huile de Palmistes,vegetale,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Huile de Soja,vegetale,0.0,0.0,38.0,1.59,4.35,0.0,16000000.0,0.0,3000000.0,16000000.0,0.0,13000000.0,0.0,0.0,0.0
Hongrie,Huile de Sésame,vegetale,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Huile de Tournesol,vegetale,0.0,1000000.0,263.0,10.78,29.69,0.09,108000000.0,502000000.0,49000000.0,107000000.0,0.0,434000000.0,0.0,0.0,127000000.0
Hongrie,Huiles de Foie de Poisso,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Huiles de Poissons,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Lait - Excl Beurre,animale,132000000.0,1000000.0,217.0,159.05,13.6,14.34,1771000000.0,665000000.0,590000000.0,1583000000.0,55000000.0,1778000000.0,0.0,0.0,68000000.0
Hongrie,"Légumes, Autres",vegetale,127000000.0,0.0,47.0,57.51,0.45,2.25,752000000.0,648000000.0,155000000.0,572000000.0,53000000.0,1246000000.0,0.0,0.0,0.0
Hongrie,Légumineuses Autres,vegetale,0.0,0.0,3.0,0.36,0.02,0.2,4000000.0,0.0,3000000.0,4000000.0,0.0,2000000.0,0.0,0.0,0.0
Hongrie,Manioc,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Maïs,vegetale,2099000000.0,0.0,2.0,0.25,0.01,0.05,2852000000.0,2219000000.0,138000000.0,3000000.0,125000000.0,6756000000.0,40000000.0,585000000.0,-1823000000.0
Hongrie,Miel,vegetale,0.0,0.0,0.0,0.02,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0,19000000.0,0.0,0.0,0.0
Hongrie,Millet,vegetale,5000000.0,0.0,0.0,0.0,0.0,0.0,5000000.0,2000000.0,2000000.0,0.0,0.0,5000000.0,0.0,0.0,0.0
Hongrie,Miscellanees,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,"Mollusques, Autres",animale,0.0,0.0,0.0,0.06,0.0,0.01,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Noix,vegetale,0.0,0.0,2.0,0.35,0.12,0.04,4000000.0,11000000.0,9000000.0,3000000.0,0.0,5000000.0,0.0,0.0,0.0
Hongrie,Oeufs,animale,1000000.0,0.0,48.0,12.45,3.39,3.88,144000000.0,13000000.0,16000000.0,124000000.0,2000000.0,141000000.0,17000000.0,0.0,0.0
Hongrie,Oignons,vegetale,2000000.0,0.0,7.0,6.47,0.04,0.21,68000000.0,3000000.0,9000000.0,64000000.0,2000000.0,62000000.0,0.0,0.0,0.0
Hongrie,Olives,vegetale,0.0,0.0,1.0,0.18,0.06,0.01,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Hongrie,"Oranges, Mandarines",vegetale,0.0,0.0,6.0,10.55,0.01,0.1,109000000.0,19000000.0,128000000.0,105000000.0,4000000.0,0.0,0.0,0.0,0.0
Hongrie,Orge,vegetale,475000000.0,0.0,0.0,0.06,0.0,0.01,644000000.0,464000000.0,62000000.0,1000000.0,0.0,1062000000.0,70000000.0,98000000.0,-16000000.0
Hongrie,Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Pamplemousse,vegetale,0.0,0.0,0.0,0.42,0.0,0.0,4000000.0,4000000.0,8000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Patates douces,vegetale,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Perciform,animale,0.0,0.0,2.0,0.99,0.14,0.27,10000000.0,2000000.0,12000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Piments,vegetale,0.0,0.0,1.0,1.28,0.0,0.0,14000000.0,2000000.0,3000000.0,13000000.0,2000000.0,14000000.0,0.0,0.0,0.0
Hongrie,Plantes Aquatiques,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,"Plantes Oleiferes, Autre",vegetale,13000000.0,4000000.0,1.0,0.05,0.06,0.02,19000000.0,10000000.0,18000000.0,1000000.0,0.0,12000000.0,0.0,1000000.0,-1000000.0
Hongrie,Pois,vegetale,5000000.0,0.0,20.0,2.17,0.08,1.35,32000000.0,17000000.0,5000000.0,22000000.0,0.0,45000000.0,5000000.0,0.0,0.0
Hongrie,Poissons Eau Douce,animale,0.0,0.0,5.0,2.69,0.19,0.76,27000000.0,3000000.0,9000000.0,27000000.0,0.0,21000000.0,0.0,0.0,0.0
Hongrie,"Poissons Marins, Autres",animale,0.0,0.0,1.0,0.21,0.02,0.08,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Poissons Pelagiques,animale,15000000.0,0.0,3.0,1.04,0.15,0.34,25000000.0,2000000.0,27000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Poivre,vegetale,0.0,0.0,1.0,0.1,0.01,0.03,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Pommes,vegetale,1000000.0,0.0,11.0,10.62,0.04,0.05,125000000.0,366000000.0,89000000.0,106000000.0,6000000.0,592000000.0,0.0,12000000.0,-190000000.0
Hongrie,Pommes de Terre,vegetale,13000000.0,51000000.0,84.0,46.43,0.12,1.96,593000000.0,6000000.0,111000000.0,462000000.0,13000000.0,487000000.0,55000000.0,0.0,0.0
Hongrie,Racines nda,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Raisin,vegetale,0.0,0.0,11.0,5.99,0.04,0.11,463000000.0,9000000.0,20000000.0,60000000.0,0.0,451000000.0,0.0,403000000.0,0.0
Hongrie,Riz (Eq Blanchi),vegetale,5000000.0,0.0,20.0,2.15,0.03,0.4,27000000.0,2000000.0,17000000.0,21000000.0,0.0,6000000.0,0.0,0.0,6000000.0
Hongrie,Seigle,vegetale,52000000.0,0.0,8.0,1.37,0.03,0.19,74000000.0,22000000.0,9000000.0,14000000.0,1000000.0,109000000.0,7000000.0,0.0,-22000000.0
Hongrie,Soja,vegetale,17000000.0,0.0,0.0,0.01,0.0,0.0,93000000.0,39000000.0,79000000.0,0.0,0.0,79000000.0,4000000.0,72000000.0,-26000000.0
Hongrie,Sorgho,vegetale,10000000.0,0.0,0.0,0.0,0.0,0.0,11000000.0,4000000.0,0.0,0.0,1000000.0,14000000.0,0.0,0.0,0.0
Hongrie,Sucre Eq Brut,vegetale,1000000.0,0.0,186.0,19.11,0.0,0.0,191000000.0,236000000.0,239000000.0,190000000.0,0.0,126000000.0,0.0,0.0,62000000.0
Hongrie,"Sucre, betterave",vegetale,0.0,50000000.0,0.0,0.0,0.0,0.0,814000000.0,178000000.0,1000000.0,0.0,0.0,991000000.0,0.0,764000000.0,0.0
Hongrie,Sésame,vegetale,0.0,0.0,2.0,0.1,0.14,0.05,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Thé,vegetale,0.0,0.0,0.0,0.06,0.0,0.01,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Hongrie,Tomates,vegetale,0.0,0.0,8.0,14.87,0.08,0.39,149000000.0,24000000.0,38000000.0,148000000.0,1000000.0,136000000.0,0.0,0.0,0.0
Hongrie,Viande d'Ovins/Caprins,animale,0.0,0.0,1.0,0.11,0.05,0.04,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0
Hongrie,Viande de Bovins,animale,0.0,0.0,12.0,4.96,0.63,1.33,31000000.0,16000000.0,24000000.0,49000000.0,1000000.0,23000000.0,0.0,-19000000.0,0.0
Hongrie,Viande de Suides,animale,0.0,0.0,189.0,34.93,16.34,9.77,350000000.0,183000000.0,165000000.0,348000000.0,2000000.0,368000000.0,0.0,0.0,0.0
Hongrie,Viande de Volailles,animale,0.0,0.0,97.0,23.78,6.42,9.24,258000000.0,203000000.0,56000000.0,237000000.0,11000000.0,405000000.0,0.0,10000000.0,0.0
Hongrie,"Viande, Autre",animale,0.0,0.0,4.0,1.26,0.16,0.67,12000000.0,10000000.0,5000000.0,13000000.0,0.0,17000000.0,0.0,0.0,0.0
Hongrie,Vin,vegetale,0.0,0.0,45.0,23.97,0.0,0.0,240000000.0,53000000.0,45000000.0,239000000.0,1000000.0,294000000.0,0.0,0.0,-46000000.0
Hongrie,"Épices, Autres",vegetale,0.0,0.0,6.0,0.66,0.26,0.24,7000000.0,1000000.0,2000000.0,7000000.0,0.0,6000000.0,0.0,0.0,0.0
Inde,Abats Comestible,animale,0.0,0.0,1.0,0.38,0.03,0.18,475000000.0,54000000.0,0.0,475000000.0,0.0,529000000.0,0.0,0.0,0.0
Inde,"Agrumes, Autres",vegetale,0.0,0.0,0.0,0.6,0.0,0.01,847000000.0,11000000.0,4000000.0,753000000.0,86000000.0,855000000.0,0.0,9000000.0,0.0
Inde,"Alcool, non Comestible",vegetale,0.0,2784000000.0,0.0,0.0,0.0,0.0,2784000000.0,248000000.0,34000000.0,0.0,0.0,2998000000.0,0.0,0.0,0.0
Inde,Aliments pour enfants,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,-7000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,Ananas,vegetale,0.0,0.0,1.0,1.26,0.01,0.01,1571000000.0,3000000.0,4000000.0,1571000000.0,0.0,1571000000.0,0.0,0.0,0.0
Inde,Animaux Aquatiques Autre,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0
Inde,Arachides Decortiquees,vegetale,0.0,0.0,5.0,0.36,0.41,0.21,3992000000.0,557000000.0,1000000.0,445000000.0,199000000.0,6630000000.0,255000000.0,3093000000.0,-2082000000.0
Inde,Avoine,vegetale,6000000.0,0.0,0.0,0.04,0.0,0.01,51000000.0,1000000.0,52000000.0,45000000.0,0.0,0.0,0.0,0.0,0.0
Inde,Bananes,vegetale,0.0,0.0,30.0,17.59,0.1,0.39,27538000000.0,37000000.0,0.0,22023000000.0,5515000000.0,27575000000.0,0.0,0.0,0.0
Inde,Bananes plantains,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,"Beurre, Ghee",animale,0.0,0.0,70.0,3.03,7.9,0.04,3789000000.0,9000000.0,1000000.0,3789000000.0,0.0,3798000000.0,0.0,0.0,0.0
Inde,Bière,vegetale,0.0,0.0,1.0,0.39,0.0,0.01,486000000.0,39000000.0,5000000.0,486000000.0,0.0,521000000.0,0.0,0.0,0.0
Inde,Blé,vegetale,1870000000.0,0.0,517.0,60.56,2.39,15.09,86372000000.0,7168000000.0,27000000.0,75833000000.0,5611000000.0,93510000000.0,3060000000.0,0.0,3000000.0
Inde,Boissons Alcooliques,vegetale,0.0,818000000.0,13.0,1.62,0.0,0.0,2842000000.0,50000000.0,30000000.0,2024000000.0,0.0,2862000000.0,0.0,0.0,0.0
Inde,Boissons Fermentés,vegetale,0.0,0.0,0.0,0.01,0.0,0.0,13000000.0,0.0,0.0,13000000.0,0.0,13000000.0,0.0,0.0,0.0
Inde,Café,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,389000000.0,65000000.0,3000000.0,6000000.0,318000000.0,0.0,0.0,14000000.0
Inde,Cephalopodes,animale,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,88000000.0,1000000.0,1000000.0,0.0,88000000.0,0.0,0.0,0.0
Inde,Citrons & Limes,vegetale,0.0,0.0,1.0,1.7,0.05,0.02,2439000000.0,94000000.0,9000000.0,2131000000.0,252000000.0,2524000000.0,0.0,55000000.0,0.0
Inde,Coco (Incl Coprah),vegetale,0.0,0.0,26.0,6.38,2.36,0.26,11835000000.0,165000000.0,0.0,7987000000.0,358000000.0,11930000000.0,0.0,3491000000.0,70000000.0
Inde,Crustacés,animale,0.0,0.0,0.0,0.33,0.0,0.08,407000000.0,351000000.0,1000000.0,407000000.0,0.0,757000000.0,0.0,0.0,0.0
Inde,Crème,animale,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,2000000.0,0.0,0.0,0.0
Inde,"Céréales, Autres",vegetale,0.0,0.0,0.0,0.0,0.0,0.0,-62000000.0,62000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,Dattes,vegetale,0.0,0.0,1.0,0.25,0.0,0.01,311000000.0,1000000.0,312000000.0,311000000.0,0.0,0.0,0.0,0.0,0.0
Inde,Edulcorants Autres,vegetale,0.0,21000000.0,1.0,0.12,0.0,0.0,170000000.0,161000000.0,31000000.0,149000000.0,0.0,301000000.0,0.0,0.0,0.0
Inde,Feve de Cacao,vegetale,0.0,0.0,0.0,0.04,0.01,0.01,50000000.0,6000000.0,42000000.0,50000000.0,0.0,13000000.0,0.0,0.0,0.0
Inde,"Fruits, Autres",vegetale,0.0,0.0,29.0,27.01,0.26,0.31,38460000000.0,635000000.0,97000000.0,33815000000.0,4447000000.0,38998000000.0,0.0,199000000.0,0.0
Inde,Girofles,vegetale,0.0,0.0,0.0,0.01,0.0,0.0,10000000.0,0.0,11000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0
Inde,Graines Colza/Moutarde,vegetale,0.0,0.0,8.0,1.0,1.0,0.0,7785000000.0,36000000.0,0.0,750000000.0,235000000.0,7820000000.0,50000000.0,6750000000.0,0.0
Inde,Graines de coton,vegetale,5588000000.0,0.0,0.0,0.0,0.0,0.0,12291000000.0,2000000.0,0.0,0.0,615000000.0,12293000000.0,236000000.0,5853000000.0,0.0
Inde,Graines de tournesol,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,596000000.0,5000000.0,1000000.0,0.0,0.0,600000000.0,9000000.0,587000000.0,0.0
Inde,Graisses Animales Crue,animale,0.0,185000000.0,1.0,0.04,0.09,0.0,236000000.0,2000000.0,1000000.0,51000000.0,0.0,237000000.0,0.0,0.0,0.0
Inde,Haricots,vegetale,226000000.0,0.0,28.0,3.04,0.11,1.78,4512000000.0,4000000.0,886000000.0,3806000000.0,181000000.0,3630000000.0,300000000.0,0.0,0.0
Inde,Huil Plantes Oleif Autr,vegetale,0.0,38000000.0,2.0,0.11,0.28,0.0,171000000.0,657000000.0,41000000.0,133000000.0,0.0,727000000.0,0.0,0.0,60000000.0
Inde,Huile Graines de Coton,vegetale,0.0,0.0,20.0,0.83,2.23,0.0,1037000000.0,0.0,0.0,1037000000.0,0.0,1054000000.0,0.0,0.0,-17000000.0
Inde,Huile d'Arachide,vegetale,0.0,0.0,24.0,1.0,2.73,0.0,1247000000.0,3000000.0,0.0,1247000000.0,0.0,1250000000.0,0.0,0.0,0.0
Inde,Huile d'Olive,vegetale,0.0,0.0,0.0,0.01,0.03,0.0,12000000.0,0.0,12000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0
Inde,Huile de Coco,vegetale,0.0,0.0,8.0,0.33,0.87,0.0,412000000.0,7000000.0,1000000.0,412000000.0,0.0,433000000.0,0.0,0.0,-15000000.0
Inde,Huile de Colza&Moutarde,vegetale,0.0,41000000.0,44.0,1.83,5.01,0.0,2332000000.0,15000000.0,42000000.0,2291000000.0,0.0,2305000000.0,0.0,0.0,0.0
Inde,Huile de Germe de Maïs,vegetale,0.0,0.0,0.0,0.0,0.01,0.0,5000000.0,0.0,0.0,5000000.0,0.0,5000000.0,0.0,0.0,0.0
Inde,Huile de Palme,vegetale,0.0,6782000000.0,31.0,1.3,3.54,0.0,8413000000.0,143000000.0,8568000000.0,1631000000.0,0.0,0.0,0.0,0.0,-12000000.0
Inde,Huile de Palmistes,vegetale,0.0,309000000.0,0.0,0.0,0.0,0.0,309000000.0,0.0,309000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,Huile de Soja,vegetale,0.0,500000000.0,43.0,1.81,4.89,0.0,2768000000.0,0.0,1108000000.0,2268000000.0,0.0,1690000000.0,0.0,0.0,-29000000.0
Inde,Huile de Son de Riz,vegetale,0.0,180000000.0,10.0,0.45,1.16,0.0,747000000.0,0.0,0.0,567000000.0,0.0,780000000.0,0.0,0.0,-33000000.0
Inde,Huile de Sésame,vegetale,0.0,16000000.0,2.0,0.08,0.22,0.0,116000000.0,11000000.0,5000000.0,99000000.0,0.0,122000000.0,0.0,0.0,0.0
Inde,Huile de Tournesol,vegetale,0.0,104000000.0,22.0,0.92,2.51,0.0,1253000000.0,14000000.0,1072000000.0,1149000000.0,0.0,195000000.0,0.0,0.0,0.0
Inde,Huiles de Foie de Poisso,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,Huiles de Poissons,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000000.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0
Inde,Ignames,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,-4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,Lait - Excl Beurre,animale,22757000000.0,0.0,129.0,84.5,5.65,8.17,133443000000.0,2175000000.0,18000000.0,105807000000.0,4878000000.0,135600000000.0,0.0,0.0,0.0
Inde,"Légumes, Autres",vegetale,0.0,0.0,41.0,62.3,0.34,2.43,82667000000.0,839000000.0,17000000.0,78012000000.0,4668000000.0,83489000000.0,0.0,0.0,0.0
Inde,Légumineuses Autres,vegetale,1631000000.0,0.0,97.0,10.06,1.0,5.5,15343000000.0,423000000.0,1685000000.0,12596000000.0,443000000.0,14081000000.0,673000000.0,0.0,0.0
Inde,Manioc,vegetale,0.0,0.0,13.0,5.54,0.02,0.05,7295000000.0,21000000.0,79000000.0,6933000000.0,362000000.0,7237000000.0,0.0,0.0,0.0
Inde,Maïs,vegetale,6990000000.0,45000000.0,52.0,6.29,0.64,1.29,18188000000.0,5119000000.0,17000000.0,7876000000.0,2330000000.0,23290000000.0,946000000.0,0.0,0.0
Inde,Miel,vegetale,0.0,0.0,0.0,0.02,0.0,0.0,31000000.0,30000000.0,0.0,31000000.0,0.0,61000000.0,0.0,0.0,0.0
Inde,Millet,vegetale,218000000.0,0.0,67.0,7.83,0.76,1.94,10827000000.0,83000000.0,0.0,9810000000.0,535000000.0,10910000000.0,264000000.0,0.0,0.0
Inde,Miscellanees,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,"Mollusques, Autres",animale,0.0,0.0,0.0,0.01,0.0,0.0,10000000.0,8000000.0,0.0,10000000.0,0.0,18000000.0,0.0,0.0,0.0
Inde,Noix,vegetale,0.0,0.0,9.0,1.56,0.55,0.23,1975000000.0,488000000.0,1064000000.0,1954000000.0,21000000.0,1398000000.0,0.0,0.0,0.0
Inde,Oeufs,animale,0.0,0.0,10.0,2.58,0.69,0.76,3763000000.0,73000000.0,0.0,3231000000.0,384000000.0,3835000000.0,152000000.0,0.0,0.0
Inde,Oignons,vegetale,0.0,0.0,14.0,13.48,0.07,0.55,17840000000.0,1477000000.0,18000000.0,16874000000.0,966000000.0,19299000000.0,0.0,0.0,0.0
Inde,Olives,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Inde,"Oranges, Mandarines",vegetale,0.0,0.0,3.0,4.63,0.01,0.06,6445000000.0,30000000.0,49000000.0,5800000000.0,646000000.0,6426000000.0,0.0,0.0,0.0
Inde,Orge,vegetale,158000000.0,0.0,4.0,0.67,0.02,0.11,1226000000.0,557000000.0,12000000.0,835000000.0,35000000.0,1750000000.0,97000000.0,102000000.0,20000000.0
Inde,Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Inde,Pamplemousse,vegetale,0.0,0.0,0.0,0.21,0.0,0.0,285000000.0,0.0,0.0,257000000.0,29000000.0,285000000.0,0.0,0.0,0.0
Inde,Patates douces,vegetale,0.0,0.0,2.0,0.86,0.01,0.02,1130000000.0,2000000.0,0.0,1074000000.0,57000000.0,1132000000.0,0.0,0.0,0.0
Inde,Perciform,animale,0.0,409000000.0,0.0,0.3,0.01,0.09,784000000.0,228000000.0,0.0,375000000.0,0.0,1012000000.0,0.0,0.0,0.0
Inde,Piments,vegetale,0.0,0.0,6.0,0.81,0.28,0.26,1086000000.0,290000000.0,1000000.0,1018000000.0,69000000.0,1376000000.0,0.0,0.0,0.0
Inde,Plantes Aquatiques,animale,0.0,4000000.0,0.0,0.0,0.0,0.0,4000000.0,1000000.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0
Inde,"Plantes Oleiferes, Autre",vegetale,8000000.0,12000000.0,0.0,0.0,0.0,0.0,1714000000.0,60000000.0,64000000.0,3000000.0,38000000.0,1988000000.0,17000000.0,1636000000.0,-279000000.0
Inde,Pois,vegetale,92000000.0,0.0,12.0,1.3,0.05,0.79,1830000000.0,1000000.0,1230000000.0,1628000000.0,73000000.0,600000000.0,37000000.0,0.0,0.0
Inde,Poissons Eau Douce,animale,0.0,0.0,7.0,3.48,0.24,1.04,4354000000.0,20000000.0,7000000.0,4354000000.0,0.0,4367000000.0,0.0,0.0,0.0
Inde,"Poissons Marins, Autres",animale,0.0,0.0,1.0,0.39,0.02,0.13,487000000.0,154000000.0,19000000.0,487000000.0,0.0,622000000.0,0.0,0.0,0.0
Inde,Poissons Pelagiques,animale,272000000.0,0.0,1.0,0.54,0.05,0.18,948000000.0,187000000.0,21000000.0,676000000.0,0.0,1114000000.0,0.0,0.0,0.0
Inde,Poivre,vegetale,0.0,0.0,0.0,0.02,0.0,0.01,30000000.0,39000000.0,16000000.0,27000000.0,3000000.0,53000000.0,0.0,0.0,0.0
Inde,Pommes,vegetale,0.0,0.0,2.0,1.52,0.01,0.01,2123000000.0,42000000.0,250000000.0,1901000000.0,211000000.0,1915000000.0,0.0,10000000.0,0.0
Inde,Pommes de Terre,vegetale,0.0,14000000.0,45.0,24.4,0.07,1.07,45135000000.0,233000000.0,24000000.0,30546000000.0,11336000000.0,45344000000.0,3238000000.0,0.0,0.0
Inde,Racines nda,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,Raisin,vegetale,0.0,0.0,2.0,1.6,0.01,0.02,2249000000.0,288000000.0,54000000.0,2000000000.0,249000000.0,2483000000.0,0.0,0.0,0.0
Inde,Riz (Eq Blanchi),vegetale,2124000000.0,0.0,689.0,69.49,1.53,12.96,94854000000.0,11337000000.0,5000000.0,87006000000.0,3186000000.0,106186000000.0,2171000000.0,368000000.0,0.0
Inde,Seigle,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,Soja,vegetale,0.0,0.0,4.0,0.39,0.19,0.4,11118000000.0,332000000.0,1000000.0,484000000.0,538000000.0,11948000000.0,696000000.0,9400000000.0,-500000000.0
Inde,Sorgho,vegetale,53000000.0,0.0,32.0,3.58,0.34,0.93,5061000000.0,219000000.0,0.0,4481000000.0,362000000.0,5280000000.0,165000000.0,0.0,0.0
Inde,Sucre Eq Brut,vegetale,0.0,0.0,203.0,20.87,0.0,0.0,26142000000.0,2138000000.0,1316000000.0,26135000000.0,0.0,27737000000.0,0.0,7000000.0,-773000000.0
Inde,Sucre non centrifugé,vegetale,312000000.0,2900000000.0,23.0,2.41,0.0,0.07,6235000000.0,0.0,0.0,3023000000.0,0.0,6235000000.0,0.0,0.0,0.0
Inde,"Sucre, betterave",vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inde,"Sucre, canne",vegetale,6824000000.0,0.0,8.0,9.54,0.05,0.03,341200000000.0,0.0,0.0,11948000000.0,5118000000.0,341200000000.0,17060000000.0,300250000000.0,0.0
Inde,Sésame,vegetale,0.0,0.0,1.0,0.09,0.13,0.04,433000000.0,280000000.0,77000000.0,112000000.0,11000000.0,636000000.0,6000000.0,304000000.0,0.0
Inde,Thé,vegetale,0.0,0.0,1.0,0.77,0.0,0.21,967000000.0,262000000.0,20000000.0,961000000.0,12000000.0,1209000000.0,0.0,0.0,0.0
Inde,Tomates,vegetale,0.0,0.0,6.0,12.93,0.07,0.28,18018000000.0,230000000.0,21000000.0,16195000000.0,1823000000.0,18227000000.0,0.0,0.0,0.0
Inde,Viande d'Ovins/Caprins,animale,0.0,0.0,3.0,0.58,0.18,0.23,725000000.0,21000000.0,0.0,725000000.0,0.0,747000000.0,0.0,0.0,0.0
Inde,Viande de Bovins,animale,0.0,0.0,3.0,0.81,0.22,0.31,1017000000.0,1559000000.0,0.0,1017000000.0,0.0,2577000000.0,0.0,0.0,0.0
Inde,Viande de Suides,animale,0.0,0.0,3.0,0.28,0.25,0.08,354000000.0,0.0,1000000.0,354000000.0,0.0,354000000.0,0.0,0.0,0.0
Inde,Viande de Volailles,animale,0.0,0.0,6.0,1.88,0.41,0.63,2352000000.0,6000000.0,0.0,2352000000.0,0.0,2358000000.0,0.0,0.0,0.0
Inde,"Viande, Autre",animale,0.0,0.0,0.0,0.14,0.02,0.06,179000000.0,1000000.0,0.0,171000000.0,0.0,180000000.0,0.0,9000000.0,0.0
Inde,Vin,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,4000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Inde,"Épices, Autres",vegetale,0.0,0.0,16.0,1.84,0.4,0.55,2347000000.0,487000000.0,87000000.0,2305000000.0,42000000.0,2746000000.0,0.0,0.0,0.0
Indonésie,Abats Comestible,animale,0.0,0.0,6.0,1.81,0.17,0.9,453000000.0,0.0,9000000.0,453000000.0,0.0,444000000.0,0.0,0.0,0.0
Indonésie,"Agrumes, Autres",vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonésie,"Alcool, non Comestible",vegetale,0.0,20000000.0,0.0,0.0,0.0,0.0,20000000.0,68000000.0,0.0,0.0,0.0,88000000.0,0.0,0.0,0.0
Indonésie,Aliments pour enfants,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,4000000.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonésie,Ananas,vegetale,0.0,0.0,4.0,5.45,0.01,0.02,1509000000.0,329000000.0,1000000.0,1362000000.0,147000000.0,1837000000.0,0.0,0.0,0.0
